Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,部分,國家,城市,狀態,Postal Code,地區,Product ID,類別,子類別,產品名稱,Sales
9682,CA-2018-122770,13/12/2018,18/12/2018,Standard Class,EP-13915,Emily Phan,消費者,美國,舊金山,加利福尼亞,94122,西方,OFF-LA-10004559,辦公用品,標籤,艾利 49,8.64
9683,CA-2018-122770,13/12/2018,18/12/2018,Standard Class,EP-13915,Emily Phan,消費者,美國,舊金山,加利福尼亞,94122,西方,OFF-PA-10003172,辦公用品,紙,施樂 1996,38.88
9684,CA-2018-122770,13/12/2018,18/12/2018,Standard Class,EP-13915,Emily Phan,消費者,美國,舊金山,加利福尼亞,94122,西方,FUR-FU-10001473,家具,陳設,Eldon Executive Woodline II 辦公桌配件，桃花心木,201.04
9685,CA-2018-122770,13/12/2018,18/12/2018,Standard Class,EP-13915,Emily Phan,消費者,美國,舊金山,加利福尼亞,94122,西方,OFF-PA-10000232,辦公用品,紙,施樂 1975,12.96
9686,CA-2018-118668,02/01/2018,04/01/2018,Second Class,FW-14395,Fred Wasserman,公司的,美國,洛杉磯,加利福尼亞,90032,西方,TEC-AC-10000682,技術,配件,Kensington K72356US 盒裝鼠標 USB 桌面鼠標,16.59
9687,CA-2018-116498,30/05/2018,03/06/2018,Standard Class,KA-16525,Kelly Andreada,消費者,美國,聖地亞哥,加利福尼亞,92037,西方,OFF-AR-10003405,辦公用品,藝術,Dixon 我的第一支提康德羅加鉛筆，#2,35.1
9688,US-2018-130603,30/09/2018,06/10/2018,Standard Class,SC-20050,Sample Company A,在家辦公,美國,阿靈頓,德克薩斯州,76017,中央,OFF-BI-10000301,辦公用品,粘合劑,GBC 即時報告工具包,11.646
9689,US-2018-135986,20/06/2018,27/06/2018,Standard Class,PG-18895,Paul Gonzalez,消費者,美國,里士滿,弗吉尼亞,23223,南,OFF-PA-10001534,辦公用品,紙,施樂230,32.4
9690,US-2018-135986,20/06/2018,27/06/2018,Standard Class,PG-18895,Paul Gonzalez,消費者,美國,里士滿,弗吉尼亞,23223,南,TEC-PH-10003691,技術,電話,黑莓 Q10,503.96
9691,CA-2018-140536,04/04/2018,05/04/2018,First Class,TA-21385,Tom Ashbrook,在家辦公,美國,紐約市,紐約,10035,東方,OFF-AR-10001545,辦公用品,藝術,紐厄爾 326,7.04
9692,CA-2016-130183,13/11/2016,17/11/2016,Standard Class,PO-18850,Patrick O'Brill,消費者,美國,休斯頓,德克薩斯州,77041,中央,FUR-BO-10001811,家具,書櫃,Atlantic Metals 移動 5 層書櫃，定制顏色,613.9992
9693,CA-2016-107902,28/08/2016,02/09/2016,Standard Class,SM-20950,Suzanne McNair,公司的,美國,費爾菲爾德,康涅狄格,6824,東方,OFF-ST-10001837,辦公用品,貯存,SAFCO 移動台邊文件，線框,470.36
9694,CA-2018-130148,24/09/2018,28/09/2018,Second Class,NK-18490,Neil Knudson,在家辦公,美國,舊金山,加利福尼亞,94110,西方,OFF-PA-10000551,辦公用品,紙,陣列備忘錄立方體,31.08
9695,CA-2018-130148,24/09/2018,28/09/2018,Second Class,NK-18490,Neil Knudson,在家辦公,美國,舊金山,加利福尼亞,94110,西方,OFF-SU-10001574,辦公用品,補給品,Acme 超值線剪刀,7.3
9696,US-2017-151260,11/12/2017,14/12/2017,First Class,SC-20695,Steve Chapman,公司的,美國,斯普林菲爾德,俄亥俄州,45503,東方,OFF-AP-10002892,辦公用品,家電,貝爾金 F5C206VTEL 6 出口浪湧,73.536
9697,CA-2015-144281,10/06/2015,15/06/2015,Second Class,HK-14890,Heather Kirkland,公司的,美國,底特律,密歇根州,48234,中央,OFF-LA-10003930,辦公用品,標籤,點陣打印機捲帶標籤，白色，5000 個/盒,491.55
9698,CA-2017-122511,11/03/2017,11/03/2017,Same Day,BT-11485,Brad Thomas,在家辦公,美國,費城,賓夕法尼亞州,19140,東方,FUR-FU-10001037,家具,陳設,DAX 木炭/鎳色調文件架，5 x 7,30.336
9699,CA-2018-154116,15/12/2018,19/12/2018,Standard Class,KM-16660,Khloe Miller,消費者,美國,英格伍德,加利福尼亞,90301,西方,OFF-PA-10004569,辦公用品,紙,"有線裝訂留言簿，每頁兩個 4 1/4"" x 5"" 表格",22.83
9700,CA-2018-154116,15/12/2018,19/12/2018,Standard Class,KM-16660,Khloe Miller,消費者,美國,英格伍德,加利福尼亞,90301,西方,OFF-AP-10000027,辦公用品,家電,胡佛商用 SteamVac,54.32
9701,CA-2018-154116,15/12/2018,19/12/2018,Standard Class,KM-16660,Khloe Miller,消費者,美國,英格伍德,加利福尼亞,90301,西方,TEC-PH-10000675,技術,電話,松下 KX TS3282B 有繩電話,196.776
9702,CA-2017-105291,30/10/2017,04/11/2017,Standard Class,SP-20920,Susan Pistek,消費者,美國,聖路易斯奧比斯波,加利福尼亞,93405,西方,OFF-FA-10003059,辦公用品,緊固件,各種顏色圖釘,3.62
9703,CA-2018-147032,31/07/2018,04/08/2018,Standard Class,LB-16795,Laurel Beltran,在家辦公,美國,威爾明頓,特拉華州,19805,東方,OFF-PA-10003256,辦公用品,紙,艾利個人創作重量級卡片,11.54
9704,CA-2018-147032,31/07/2018,04/08/2018,Standard Class,LB-16795,Laurel Beltran,在家辦公,美國,威爾明頓,特拉華州,19805,東方,OFF-BI-10003656,辦公用品,粘合劑,Fellowes PB200 塑料梳子裝訂機,849.95
9705,CA-2018-147032,31/07/2018,04/08/2018,Standard Class,LB-16795,Laurel Beltran,在家辦公,美國,威爾明頓,特拉華州,19805,東方,OFF-BI-10002897,辦公用品,粘合劑,"黑色 Avery 備忘錄尺寸 3 環活頁夾，5 1/2"" x 8 1/2""",11.01
9706,CA-2018-125990,19/10/2018,23/10/2018,Standard Class,JS-16030,Joy Smith,消費者,美國,舊金山,加利福尼亞,94122,西方,OFF-BI-10004826,辦公用品,粘合劑,JM雜誌活頁夾,39.624
9707,CA-2017-161746,21/10/2017,27/10/2017,Standard Class,CS-11950,Carlos Soltero,消費者,美國,洛杉磯,加利福尼亞,90045,西方,FUR-CH-10004626,家具,椅子,Office Star Flex Back 滑板車椅，帶鋁製飾面框架,242.136
9708,CA-2017-161746,21/10/2017,27/10/2017,Standard Class,CS-11950,Carlos Soltero,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-AR-10000390,辦公用品,藝術,紐維爾粉筆架,12.39
9709,CA-2017-161746,21/10/2017,27/10/2017,Standard Class,CS-11950,Carlos Soltero,消費者,美國,洛杉磯,加利福尼亞,90045,西方,FUR-FU-10003731,家具,陳設,Eldon Expressions 木製和塑料辦公桌配件，橡木,19.96
9710,CA-2017-161746,21/10/2017,27/10/2017,Standard Class,CS-11950,Carlos Soltero,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-ST-10002743,辦公用品,貯存,SAFCO 無螺栓鋼貨架,340.92
9711,CA-2015-114251,05/11/2015,10/11/2015,Standard Class,MD-17350,Maribeth Dona,消費者,美國,費城,賓夕法尼亞州,19143,東方,FUR-FU-10001468,家具,陳設,Tenex 防靜電電腦椅墊,273.568
9712,CA-2015-114251,05/11/2015,10/11/2015,Standard Class,MD-17350,Maribeth Dona,消費者,美國,費城,賓夕法尼亞州,19143,東方,OFF-BI-10003684,辦公用品,粘合劑,Wilson Jones 法定尺寸戒指活頁夾,13.194
9713,CA-2015-114251,05/11/2015,10/11/2015,Standard Class,MD-17350,Maribeth Dona,消費者,美國,費城,賓夕法尼亞州,19143,東方,OFF-ST-10003716,辦公用品,貯存,Tennsco 雙層儲物櫃,1080.096
9714,CA-2015-114251,05/11/2015,10/11/2015,Standard Class,MD-17350,Maribeth Dona,消費者,美國,費城,賓夕法尼亞州,19143,東方,TEC-AC-10001101,技術,配件,索尼 16GB Class 10 Micro SDHC R40 存儲卡,51.56
9715,CA-2015-114251,05/11/2015,10/11/2015,Standard Class,MD-17350,Maribeth Dona,消費者,美國,費城,賓夕法尼亞州,19143,東方,TEC-AC-10004864,技術,配件,Memorex 微型旅行硬盤 32 GB,58.416
9716,CA-2017-116379,07/11/2017,12/11/2017,Standard Class,LD-17005,Lisa DeCherney,消費者,美國,舊金山,加利福尼亞,94122,西方,OFF-BI-10001543,辦公用品,粘合劑,GBC VeloBinder 手動裝訂系統,57.584
9717,US-2017-144477,12/08/2017,14/08/2017,Second Class,DB-13270,Deborah Brumfield,在家辦公,美國,費城,賓夕法尼亞州,19134,東方,OFF-AR-10000914,辦公用品,藝術,Boston 16765 迷你立式電池卷筆刀,37.312
9718,CA-2017-108210,30/05/2017,31/05/2017,Same Day,AT-10735,Annie Thurman,消費者,美國,休斯頓,德克薩斯州,77041,中央,TEC-PH-10002293,技術,電話,Anker 36W 4 端口 USB 壁式充電器旅行電源適配器適用於 iPhone 5s 5c 5,79.96
9719,CA-2017-108210,30/05/2017,31/05/2017,Same Day,AT-10735,Annie Thurman,消費者,美國,休斯頓,德克薩斯州,77041,中央,TEC-AC-10000109,技術,配件,Sony Micro Vault Click 16 GB USB 2.0 閃存盤,223.96
9720,CA-2018-166835,12/11/2018,14/11/2018,Second Class,DK-13375,Dennis Kane,消費者,美國,蘭開斯特,賓夕法尼亞州,17602,東方,OFF-ST-10002574,辦公用品,貯存,SAFCO 商用貨架，黑色,221.024
9721,CA-2017-119641,22/09/2017,26/09/2017,Standard Class,CS-12250,Chris Selesnick,公司的,美國,綠灣,威斯康星州,54302,中央,FUR-FU-10002445,家具,陳設,DAX 雙色玫瑰木/黑色文件架，桌面，5 x 7,18.96
9722,CA-2017-105781,16/02/2017,20/02/2017,Standard Class,JF-15565,Jill Fjeld,消費者,美國,紐約市,紐約,10024,東方,FUR-CH-10001802,家具,椅子,Hon 日常椅系列旋轉工作椅,326.646
9723,CA-2017-105781,16/02/2017,20/02/2017,Standard Class,JF-15565,Jill Fjeld,消費者,美國,紐約市,紐約,10024,東方,TEC-AC-10003628,技術,配件,羅技 910-002974 M325 無線鼠標，用於網頁滾動,89.97
9724,CA-2015-101364,22/12/2015,26/12/2015,Standard Class,TW-21025,Tamara Willingham,在家辦公,美國,紐約市,紐約,10011,東方,OFF-BI-10003984,辦公用品,粘合劑,鎖定畫架'Spel-Binder',296.712
9725,CA-2016-117898,05/12/2016,11/12/2016,Standard Class,TB-21250,Tim Brockman,消費者,美國,布盧明頓,伊利諾伊州,61701,中央,OFF-EN-10004459,辦公用品,信封,安全色調信封,12.224
9726,CA-2018-142293,17/09/2018,20/09/2018,First Class,SC-20380,Shahid Collister,消費者,美國,博伊西,愛達荷州,83704,西方,TEC-AC-10001109,技術,配件,羅技 Trackman 大理石鼠標,89.97
9727,CA-2018-167395,02/12/2018,04/12/2018,First Class,KM-16720,Kunst Miller,消費者,美國,洛厄爾,馬薩諸塞州,1852,東方,OFF-AP-10001293,辦公用品,家電,Belkin 8 插座浪湧保護器,286.86
9728,CA-2018-167395,02/12/2018,04/12/2018,First Class,KM-16720,Kunst Miller,消費者,美國,洛厄爾,馬薩諸塞州,1852,東方,TEC-PH-10004977,技術,電話,通用電氣 30524EE4,979.95
9729,CA-2018-167395,02/12/2018,04/12/2018,First Class,KM-16720,Kunst Miller,消費者,美國,洛厄爾,馬薩諸塞州,1852,東方,OFF-SU-10001935,辦公用品,補給品,起釘器,4.36
9730,CA-2015-111962,29/09/2015,04/10/2015,Standard Class,EB-14170,Evan Bailliet,消費者,美國,西雅圖,華盛頓,98115,西方,OFF-BI-10001308,辦公用品,粘合劑,GBC 標準塑料裝訂系統的梳子,10.048
9731,CA-2015-111962,29/09/2015,04/10/2015,Standard Class,EB-14170,Evan Bailliet,消費者,美國,西雅圖,華盛頓,98115,西方,OFF-ST-10000046,辦公用品,貯存,Fellowes 超級存儲/抽屜文件,807.75
9732,CA-2018-124261,14/11/2018,19/11/2018,Standard Class,JE-15715,Joe Elijah,消費者,美國,洛杉磯,加利福尼亞,90049,西方,OFF-AR-10003504,辦公用品,藝術,紐厄爾 347,34.24
9733,CA-2015-114321,20/08/2015,25/08/2015,Standard Class,NC-18535,Nick Crebassa,公司的,美國,漢普頓,弗吉尼亞,23666,南,FUR-CH-10001797,家具,椅子,Safco 椅子連接器，6 個/紙箱,500.24
9734,CA-2015-114321,20/08/2015,25/08/2015,Standard Class,NC-18535,Nick Crebassa,公司的,美國,漢普頓,弗吉尼亞,23666,南,OFF-PA-10000246,辦公用品,紙,Riverleaf Stik-Withit Designer Note Cubes,20.12
9735,CA-2015-114321,20/08/2015,25/08/2015,Standard Class,NC-18535,Nick Crebassa,公司的,美國,漢普頓,弗吉尼亞,23666,南,OFF-BI-10001359,辦公用品,粘合劑,GBC DocuBind TL300 電動裝訂系統,896.99
9736,CA-2015-128062,19/11/2015,22/11/2015,Second Class,AD-10180,Alan Dominguez,在家辦公,美國,費城,賓夕法尼亞州,19134,東方,OFF-PA-10001583,辦公用品,紙,"1/4 折派對設計邀請函和白色信封，24 張 8-1/2"" X 11"" 卡片，25 張信封/包",5.88
9737,US-2016-100069,29/06/2016,03/07/2016,Standard Class,NF-18475,Neil Franz繹sisch,在家辦公,美國,奧馬哈,內布拉斯加州,68104,中央,TEC-PH-10004667,技術,電話,Cisco 8x8 Inc. 6753i IP 商務電話系統,269.98
9738,CA-2018-129294,16/03/2018,21/03/2018,Standard Class,KD-16615,Ken Dana,公司的,美國,洛杉磯,加利福尼亞,90032,西方,OFF-ST-10002615,辦公用品,貯存,雙層單寬度文件推車,310.12
9739,CA-2018-129294,16/03/2018,21/03/2018,Standard Class,KD-16615,Ken Dana,公司的,美國,洛杉磯,加利福尼亞,90032,西方,OFF-BI-10004236,辦公用品,粘合劑,"XtraLife ClearVue Slant-D 環形活頁夾，白色，3""",70.464
9740,CA-2018-129294,16/03/2018,21/03/2018,Standard Class,KD-16615,Ken Dana,公司的,美國,洛杉磯,加利福尼亞,90032,西方,OFF-BI-10001757,辦公用品,粘合劑,用於未爆裂片材的紙板懸掛式數據活頁夾,19.68
9741,CA-2018-129294,16/03/2018,21/03/2018,Standard Class,KD-16615,Ken Dana,公司的,美國,洛杉磯,加利福尼亞,90032,西方,OFF-AP-10001154,辦公用品,家電,Bionaire 個人暖霧加濕器/汽化器,140.67
9742,CA-2016-117086,08/11/2016,12/11/2016,Standard Class,QJ-19255,Quincy Jones,公司的,美國,伯靈頓,佛蒙特,,東方,FUR-BO-10004834,家具,書櫃,Riverside Palais Royal Lawyers 書櫃，Royale Cherry Finish,4404.9
9743,CA-2018-131303,28/11/2018,02/12/2018,Standard Class,EP-13915,Emily Phan,消費者,美國,聖地亞哥,加利福尼亞,92037,西方,OFF-LA-10001074,辦公用品,標籤,圓形專業激光打印機標籤,62.65
9744,CA-2017-137127,16/06/2017,22/06/2017,Standard Class,JJ-15445,Jennifer Jackson,消費者,美國,紐瓦克,特拉華州,19711,東方,OFF-LA-10001641,辦公用品,標籤,艾利 518,9.45
9745,CA-2018-141782,21/01/2018,25/01/2018,Standard Class,BE-11410,Bobby Elias,消費者,美國,極光,伊利諾伊州,60505,中央,OFF-EN-10002230,辦公用品,信封,空郵信封,268.576
9746,CA-2018-137505,24/11/2018,24/11/2018,Same Day,BP-11290,Beth Paige,消費者,美國,洛杉磯,加利福尼亞,90008,西方,FUR-TA-10000617,家具,表,Hon Practical Foundations 30 x 60 培訓桌，淺灰色/木炭色,364.08
9747,CA-2018-137505,24/11/2018,24/11/2018,Same Day,BP-11290,Beth Paige,消費者,美國,洛杉磯,加利福尼亞,90008,西方,FUR-TA-10001676,家具,表,Hon 61000 系列交互式培訓桌,71.088
9748,US-2015-140914,11/11/2015,15/11/2015,Standard Class,BH-11710,Brosina Hoffman,消費者,美國,芝加哥,伊利諾伊州,60653,中央,FUR-FU-10000175,家具,陳設,DAX 木質文件框架。,10.984
9749,US-2015-140914,11/11/2015,15/11/2015,Standard Class,BH-11710,Brosina Hoffman,消費者,美國,芝加哥,伊利諾伊州,60653,中央,FUR-CH-10003379,家具,椅子,Global Commerce 系列高背轉椅/傾斜椅,797.944
9750,CA-2017-158358,04/03/2017,08/03/2017,Standard Class,EM-13810,Eleni McCrary,公司的,美國,多佛,新罕布什爾,3820,東方,TEC-AC-10002567,技術,配件,羅技 G602 無線遊戲鼠標,159.98
9751,CA-2017-113390,11/10/2017,15/10/2017,Standard Class,EP-13915,Emily Phan,消費者,美國,芝加哥,伊利諾伊州,60610,中央,OFF-AR-10003183,辦公用品,藝術,艾利熒光高光四色套裝,5.344
9752,CA-2017-113390,11/10/2017,15/10/2017,Standard Class,EP-13915,Emily Phan,消費者,美國,芝加哥,伊利諾伊州,60610,中央,OFF-AR-10001446,辦公用品,藝術,紐維爾 309,27.72
9753,US-2017-158680,01/07/2017,02/07/2017,First Class,NZ-18565,Nick Zandusky,在家辦公,美國,西雅圖,華盛頓,98115,西方,OFF-BI-10000145,辦公用品,粘合劑,拉鍊環活頁夾口袋,2.496
9754,CA-2018-113705,27/03/2018,29/03/2018,Second Class,LC-16870,Lena Cacioppo,消費者,美國,里士滿,弗吉尼亞,23223,南,OFF-LA-10000476,辦公用品,標籤,Avery 05222 用於打字機的永久性不干膠文件夾標籤，卷裝，白色，250 個/卷,8.26
9755,CA-2018-113705,27/03/2018,29/03/2018,Second Class,LC-16870,Lena Cacioppo,消費者,美國,里士滿,弗吉尼亞,23223,南,OFF-BI-10001679,辦公用品,粘合劑,GBC 裝訂系統即時索引系統,17.76
9756,CA-2018-113705,27/03/2018,29/03/2018,Second Class,LC-16870,Lena Cacioppo,消費者,美國,里士滿,弗吉尼亞,23223,南,OFF-ST-10001128,辦公用品,貯存,Carina Mini System 音響機架，型號 AR050B,332.94
9757,CA-2018-113705,27/03/2018,29/03/2018,Second Class,LC-16870,Lena Cacioppo,消費者,美國,里士滿,弗吉尼亞,23223,南,FUR-TA-10002533,家具,表,BPI 會議桌,292.1
9758,CA-2018-113705,27/03/2018,29/03/2018,Second Class,LC-16870,Lena Cacioppo,消費者,美國,里士滿,弗吉尼亞,23223,南,TEC-PH-10004006,技術,電話,松下 KX - TS880B 電話,206.1
9759,CA-2018-113705,27/03/2018,29/03/2018,Second Class,LC-16870,Lena Cacioppo,消費者,美國,里士滿,弗吉尼亞,23223,南,OFF-PA-10002615,辦公用品,紙,"Ampad Gold Fiber Wirebound Steno Books，6"" x 9""，Gregg Ruled",17.64
9760,CA-2017-146913,31/10/2017,05/11/2017,Standard Class,SF-20965,Sylvia Foulston,公司的,美國,舊金山,加利福尼亞,94109,西方,FUR-CH-10001854,家具,椅子,Office Star - 專業矩陣靠背椅，帶 2 對 1 同步傾斜和網眼織物座椅,1403.92
9761,CA-2018-159135,04/11/2018,08/11/2018,Standard Class,KM-16375,Katherine Murray,在家辦公,美國,斯普林代爾,阿肯色州,72762,南,OFF-AR-10000657,辦公用品,藝術,Binney & Smith inkTank 桌面熒光筆，鑿尖，黃色，12 個/盒,4.3
9762,CA-2015-121762,14/02/2015,18/02/2015,Standard Class,ML-17395,Marina Lichtenstein,公司的,美國,西雅圖,華盛頓,98103,西方,TEC-AC-10000736,技術,配件,羅技 G600 MMO 遊戲鼠標,239.97
9763,CA-2015-121762,14/02/2015,18/02/2015,Standard Class,ML-17395,Marina Lichtenstein,公司的,美國,西雅圖,華盛頓,98103,西方,OFF-AP-10001293,辦公用品,家電,Belkin 8 插座浪湧保護器,81.96
9764,CA-2015-121762,14/02/2015,18/02/2015,Standard Class,ML-17395,Marina Lichtenstein,公司的,美國,西雅圖,華盛頓,98103,西方,OFF-SU-10000157,辦公用品,補給品,緊湊型自動電動開信刀,238.62
9765,CA-2015-123855,18/06/2015,23/06/2015,Standard Class,MC-18100,Mick Crebagga,消費者,美國,洛杉磯,加利福尼亞,90036,西方,TEC-PH-10000215,技術,電話,Plantronics 無繩電話耳機帶線控音量 - M214C,139.8
9766,CA-2018-101959,28/02/2018,06/03/2018,Standard Class,DB-13660,Duane Benoit,消費者,美國,米德爾敦,康涅狄格,6457,東方,OFF-BI-10001757,辦公用品,粘合劑,用於未爆裂片材的紙板懸掛式數據活頁夾,9.84
9767,CA-2018-101959,28/02/2018,06/03/2018,Standard Class,DB-13660,Duane Benoit,消費者,美國,米德爾敦,康涅狄格,6457,東方,OFF-PA-10002137,辦公用品,紙,Southworth 100% 蒙甦蒙紙，24 磅。,7.78
9768,CA-2018-102659,09/12/2018,15/12/2018,Standard Class,LW-17215,Luke Weiss,消費者,美國,大急流城,密歇根州,49505,中央,OFF-BI-10000088,辦公用品,粘合劑,GBC 可打印封面,54.9
9769,CA-2018-142328,07/12/2018,14/12/2018,Standard Class,TC-21535,Tracy Collins,在家辦公,美國,舊金山,加利福尼亞,94122,西方,OFF-PA-10000380,辦公用品,紙,"REDIFORM 呼入/呼出寄存器，11"" X 8 1/2""，100 條消息",50.04
9770,CA-2017-123533,24/11/2017,30/11/2017,Standard Class,SC-20050,Sample Company A,在家辦公,美國,海厄利亞,佛羅里達,33012,南,FUR-BO-10001619,家具,書櫃,O'Sullivan Cherrywood Estates 傳統書櫃,339.92
9771,CA-2017-123533,24/11/2017,30/11/2017,Standard Class,SC-20050,Sample Company A,在家辦公,美國,海厄利亞,佛羅里達,33012,南,OFF-PA-10001609,辦公用品,紙,頂級有線消息記錄簿,10.528
9772,CA-2017-123533,24/11/2017,30/11/2017,Standard Class,SC-20050,Sample Company A,在家辦公,美國,海厄利亞,佛羅里達,33012,南,OFF-AP-10002765,辦公用品,家電,Fellowes 高級計算機系列浪湧保護器,42.384
9773,CA-2017-104983,03/07/2017,03/07/2017,Same Day,FM-14215,Filia McAdams,公司的,美國,費城,賓夕法尼亞州,19143,東方,OFF-PA-10000167,辦公用品,紙,施樂1925,123.92
9774,CA-2017-160234,26/06/2017,03/07/2017,Standard Class,PF-19225,Phillip Flathmann,消費者,美國,亞特蘭大,喬治亞州,30318,南,TEC-PH-10004434,技術,電話,Cisco IPPhone7961G VoIPphone-深灰色,135.95
9775,CA-2015-169019,26/07/2015,30/07/2015,Standard Class,LF-17185,Luke Foster,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,OFF-BI-10004995,辦公用品,粘合劑,GBC DocuBind P400 電動裝訂系統,2177.584
